chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr7	127511738	127512858	ZFP143_conserved_1085	127512301	127515996	ENSMUSG00000053877.12	Srcap	+	protein_coding	ENSMUST00000189449.6	processed_transcript	1	3	1	1	1
chr7	127745102	127746340	ZFP143_conserved_1086	127745201	127768927	ENSMUSG00000030811.14	Fbxl19	+	protein_coding	ENSMUST00000186207.6	protein_coding	1	520	1	1	1
chr7	127841088	127842852	ZFP143_conserved_1087	127841968	127849000	ENSMUSG00000030805.14	Stx4a	+	protein_coding	ENSMUST00000121705.7	protein_coding	1	2	1	0	0
chr7	127895284	127895970	ZFP143_conserved_1088	127893063	127895617	ENSMUSG00000096145.2	Vkorc1	-	protein_coding	ENSMUST00000033074.7	protein_coding	1	10	1	1	1
chr7	127903851	127904403	ZFP143_conserved_1089	127904082	127910221	ENSMUSG00000030802.14	Bckdk	+	protein_coding	ENSMUST00000071056.13	protein_coding	1	45	1	1	1
chr7	128237388	128238946	ZFP143_conserved_1090	128237357	128245100	ENSMUSG00000042178.6	Armc5	+	protein_coding	ENSMUST00000044660.5	protein_coding	1	810	1	1	1
chr7	128461277	128462048	ZFP143_conserved_1091	128439777	128461672	ENSMUSG00000030846.15	Tial1	-	protein_coding	ENSMUST00000106226.8	protein_coding	1	10	1	1	1
chr7	128461277	128462048	ZFP143_conserved_1091	128462068	128475571	ENSMUSG00000108668.1	Gm32816	+	processed_transcript	ENSMUST00000206497.1	lincRNA	5	406	1	1	1
chr7	130519270	130520196	ZFP143_conserved_1092	130391493	130519580	ENSMUSG00000030850.17	Ate1	-	protein_coding	ENSMUST00000033139.14	protein_coding	1	153	1	1	1
chr7	131559900	131560558	ZFP143_conserved_1093	131560222	131571892	ENSMUSG00000066979.6	Bub3	+	protein_coding	ENSMUST00000084502.6	protein_coding	1	7	1	1	1
chr7	132858984	132859504	ZFP143_conserved_1094	132859244	132881309	ENSMUSG00000030965.19	Abraxas2	+	protein_coding	ENSMUST00000106161.7	protein_coding	1	0	1	1	1
chr7	138845674	138846667	ZFP143_conserved_1095	138835878	138846257	ENSMUSG00000041775.7	Mapk1ip1	-	protein_coding	ENSMUST00000118810.1	protein_coding	1	87	0	0	0
chr7	138845674	138846667	ZFP143_conserved_1095	138846359	138883057	ENSMUSG00000041769.13	Ppp2r2d	+	protein_coding	ENSMUST00000041097.12	protein_coding	1	189	1	0	0
chr7	140137420	140137988	ZFP143_conserved_1096	140137564	140150786	ENSMUSG00000039018.15	Mtg1	+	protein_coding	ENSMUST00000036977.8	protein_coding	1	140	1	0	0
chr7	140856156	140857575	ZFP143_conserved_1097	140853394	140857109	ENSMUSG00000025484.9	Bet1l	-	protein_coding	ENSMUST00000026557.9	protein_coding	1	244	0	0	0
chr7	140856156	140857575	ZFP143_conserved_1097	140856957	140863730	ENSMUSG00000025485.13	Ric8a	+	protein_coding	ENSMUST00000026558.6	protein_coding	1	92	1	0	0
chr7	140881901	140882602	ZFP143_conserved_1098	140863670	140882309	ENSMUSG00000025486.17	Sirt3	-	protein_coding	ENSMUST00000026559.13	protein_coding	1	58	1	0	0
chr7	140881901	140882602	ZFP143_conserved_1098	140881968	140898642	ENSMUSG00000025487.15	Psmd13	+	protein_coding	ENSMUST00000026560.13	protein_coding	1	283	1	0	0
chr7	141328030	141328743	ZFP143_conserved_1099	141297180	141327672	ENSMUSG00000058886.9	Deaf1	-	protein_coding	ENSMUST00000080553.8	protein_coding	1	714	1	0	0
chr7	141328030	141328743	ZFP143_conserved_1099	141328160	141333327	ENSMUSG00000025505.16	Tmem80	+	protein_coding	ENSMUST00000128649.1	processed_transcript	1	226	0	0	0
chr7	141391885	141392476	ZFP143_conserved_1100	141392199	141402968	ENSMUSG00000025503.5	Taldo1	+	protein_coding	ENSMUST00000026576.4	protein_coding	1	19	0	0	0
chr7	141447089	141447825	ZFP143_conserved_1101	141447370	141451585	ENSMUSG00000025508.13	Rplp2	+	protein_coding	ENSMUST00000084434.10	protein_coding	1	87	0	0	0
chr7	142060893	142061321	ZFP143_conserved_1102	142008550	142061065	ENSMUSG00000025147.7	Mob2	-	protein_coding	ENSMUST00000084418.3	protein_coding	1	42	1	1	1
chr7	143068747	143069791	ZFP143_conserved_1103	143069249	143071093	ENSMUSG00000045752.13	Tssc4	+	protein_coding	ENSMUST00000060433.9	protein_coding	1	20	1	1	1
chr7	143599705	143600360	ZFP143_conserved_1104	143557707	143600056	ENSMUSG00000010755.17	Cars	-	protein_coding	ENSMUST00000105909.3	protein_coding	1	24	1	0	0
chr7	143599705	143600360	ZFP143_conserved_1104	143600134	143601299	ENSMUSG00000086828.1	Gm15579	+	antisense	ENSMUST00000141299.1	antisense	3	102	0	0	0
chr7	144914881	144915372	ZFP143_conserved_1105	144915135	144921134	ENSMUSG00000031072.14	LTO1	+	protein_coding	ENSMUST00000033388.11	protein_coding	1	9	1	0	0
chr8	3516457	3517105	ZFP143_conserved_1106	3516874	3544260	ENSMUSG00000004565.15	Pnpla6	+	protein_coding	ENSMUST00000207941.1	protein_coding	1	93	1	1	1
chr8	4677348	4678777	ZFP143_conserved_1107	4678462	4688494	ENSMUSG00000097308.1	Gm6410	+	lincRNA	ENSMUST00000181337.1	lincRNA	1	400	1	1	1
chr8	8689976	8690733	ZFP143_conserved_1108	8665075	8690521	ENSMUSG00000040459.11	Arglu1	-	protein_coding	ENSMUST00000048545.9	protein_coding	2	167	0	0	0
chr8	11497323	11497819	ZFP143_conserved_1109	11497506	11513287	ENSMUSG00000031505.11	Naxd	+	protein_coding	ENSMUST00000177955.7	protein_coding	1	65	0	0	0
chr8	11555258	11556369	ZFP143_conserved_1110	11555571	11563250	ENSMUSG00000045969.8	Ing1	+	protein_coding	ENSMUST00000211007.1	protein_coding	1	242	1	0	0
chr8	12671851	12672332	ZFP143_conserved_1111	12614277	12672248	ENSMUSG00000000759.14	Tubgcp3	-	protein_coding	ENSMUST00000000776.14	protein_coding	1	157	0	0	0
chr8	12671851	12672332	ZFP143_conserved_1111	12672427	12679229	ENSMUSG00000054910.5	4931415C17Rik	+	processed_transcript	ENSMUST00000131064.1	processed_transcript	1	336	1	0	0
chr8	13287305	13288387	ZFP143_conserved_1112	13255964	13287841	ENSMUSG00000038506.13	Dcun1d2	-	protein_coding	ENSMUST00000045366.9	protein_coding	1	5	0	0	0
chr8	13287305	13288387	ZFP143_conserved_1112	13288211	13322924	ENSMUSG00000038497.7	Tmco3	+	protein_coding	ENSMUST00000045229.6	protein_coding	1	365	1	1	1
chr8	20424241	20425029	ZFP143_conserved_1114	20385782	20424814	ENSMUSG00000071793.12	2610005L07Rik	-	transcribed_unprocessed_pseudogene	ENSMUST00000140111.7	processed_transcript	1	179	0	0	0
chr8	25518499	25519611	ZFP143_conserved_1115	25518795	25574781	ENSMUSG00000031565.18	Fgfr1	+	protein_coding	ENSMUST00000117179.8	protein_coding	1	260	1	1	1
chr8	25601451	25602350	ZFP143_conserved_1116	25601601	25677214	ENSMUSG00000054823.16	Nsd3	+	protein_coding	ENSMUST00000155861.7	protein_coding	1	299	1	1	1
chr8	33385245	33385890	ZFP143_conserved_1117	33235682	33385472	ENSMUSG00000031583.13	Wrn	-	protein_coding	ENSMUST00000033990.6	protein_coding	1	95	1	1	1
chr8	33385245	33385890	ZFP143_conserved_1117	33386325	33417467	ENSMUSG00000049184.6	Purg	+	protein_coding	ENSMUST00000078058.4	protein_coding	1	758	1	1	1
chr8	33641523	33642153	ZFP143_conserved_1118	33619586	33641967	ENSMUSG00000052906.7	Ubxn8	-	protein_coding	ENSMUST00000095349.5	protein_coding	1	129	1	1	1
chr8	33731674	33732441	ZFP143_conserved_1119	33730534	33731814	ENSMUSG00000049476.12	1700104B16Rik	-	lincRNA	ENSMUST00000079376.11	lincRNA	1	243	1	0	0
chr8	33731674	33732441	ZFP143_conserved_1119	33732042	33777164	ENSMUSG00000031585.13	Gtf2e2	+	protein_coding	ENSMUST00000167264.7	protein_coding	1	15	0	0	0
chr8	41239217	41240368	ZFP143_conserved_1120	41239773	41332344	ENSMUSG00000031592.10	Pcm1	+	protein_coding	ENSMUST00000045218.8	protein_coding	1	19	1	0	0
chr8	45975110	45975793	ZFP143_conserved_1121	45953606	45975252	ENSMUSG00000071103.10	1700029J07Rik	-	protein_coding	ENSMUST00000095323.7	protein_coding	1	199	1	1	1
chr8	45975110	45975793	ZFP143_conserved_1121	45975528	45996958	ENSMUSG00000031634.13	Ufsp2	+	protein_coding	ENSMUST00000034051.6	protein_coding	1	77	0	0	0
chr8	47713580	47714437	ZFP143_conserved_1122	47709344	47713932	ENSMUSG00000038069.6	Cdkn2aip	-	protein_coding	ENSMUST00000038738.6	protein_coding	1	76	1	0	0
chr8	61487475	61488253	ZFP143_conserved_1123	61487734	61506694	ENSMUSG00000031641.14	Cbr4	+	protein_coding	ENSMUST00000034058.13	protein_coding	1	130	1	1	1
chr8	70042485	70043252	ZFP143_conserved_1124	70016123	70042734	ENSMUSG00000031858.16	Mau2	-	protein_coding	ENSMUST00000050561.12	protein_coding	1	134	1	1	1
chr8	70042485	70043252	ZFP143_conserved_1124	70042813	70072347	ENSMUSG00000011306.7	Sugp1	+	protein_coding	ENSMUST00000011450.7	protein_coding	1	55	1	1	1
chr8	70172096	70172607	ZFP143_conserved_1125	70172405	70183681	ENSMUSG00000002342.17	Tmem161a	+	protein_coding	ENSMUST00000002413.14	protein_coding	1	54	1	1	1
chr8	70302366	70302972	ZFP143_conserved_1126	70292866	70302489	ENSMUSG00000057788.13	Ddx49	-	protein_coding	ENSMUST00000008004.9	protein_coding	1	180	0	0	0
chr8	70302366	70302972	ZFP143_conserved_1126	70302518	70312990	ENSMUSG00000055681.14	Cope	+	protein_coding	ENSMUST00000066469.13	protein_coding	1	151	1	1	1
chr8	70698373	70699249	ZFP143_conserved_1127	70699162	70699689	ENSMUSG00000080058.2	Gm11175	-	antisense	ENSMUST00000211380.1	antisense	3	878	1	0	0
chr8	70897149	70898034	ZFP143_conserved_1128	70894722	70897412	ENSMUSG00000045128.9	Rpl18a	-	protein_coding	ENSMUST00000054220.9	protein_coding	1	179	1	0	0
chr8	71396649	71397106	ZFP143_conserved_1129	71385369	71395785	ENSMUSG00000034911.8	Ushbp1	-	protein_coding	ENSMUST00000049184.8	protein_coding	1	1092	0	0	0
chr8	71396649	71397106	ZFP143_conserved_1129	71396861	71404619	ENSMUSG00000031820.9	Babam1	+	protein_coding	ENSMUST00000002473.9	protein_coding	1	16	1	1	1
chr8	71464252	71465167	ZFP143_conserved_1130	71456705	71463655	ENSMUSG00000007950.9	Abhd8	-	protein_coding	ENSMUST00000008094.9	protein_coding	1	1054	0	0	0
chr8	71464252	71465167	ZFP143_conserved_1130	71464959	71465747	ENSMUSG00000034880.7	Mrpl34	+	protein_coding	ENSMUST00000048914.7	protein_coding	1	250	1	1	1
chr8	71542518	71543275	ZFP143_conserved_1131	71542930	71548026	ENSMUSG00000031813.8	Mvb12a	+	protein_coding	ENSMUST00000034272.8	protein_coding	1	34	0	0	0
chr8	72443542	72444112	ZFP143_conserved_1132	72424176	72443870	ENSMUSG00000019732.14	Calr3	-	protein_coding	ENSMUST00000019876.11	protein_coding	1	43	1	1	1
chr8	72443542	72444112	ZFP143_conserved_1132	72443880	72461001	ENSMUSG00000052794.13	1700030K09Rik	+	protein_coding	ENSMUST00000064853.12	protein_coding	1	53	1	1	1
chr8	72548023	72548789	ZFP143_conserved_1133	72494561	72548270	ENSMUSG00000045248.6	Med26	-	protein_coding	ENSMUST00000058534.6	protein_coding	1	136	1	0	0
chr8	79638952	79639816	ZFP143_conserved_1134	79639618	79677724	ENSMUSG00000036990.13	Otud4	+	protein_coding	ENSMUST00000173078.7	protein_coding	1	234	1	1	1
chr8	84066294	84067499	ZFP143_conserved_1136	84065236	84067287	ENSMUSG00000056753.3	C330011M18Rik	-	antisense	ENSMUST00000071067.3	antisense	1	391	1	0	0
chr8	84066294	84067499	ZFP143_conserved_1136	84066836	84096992	ENSMUSG00000031706.7	Rfx1	+	protein_coding	ENSMUST00000005600.5	protein_coding	1	60	0	1	0
chr8	84965950	84966360	ZFP143_conserved_1137	84957667	84966041	ENSMUSG00000052926.16	Rnaseh2a	-	protein_coding	ENSMUST00000065049.14	protein_coding	1	114	0	1	0
chr8	85026600	85027217	ZFP143_conserved_1138	85017931	85025281	ENSMUSG00000052456.9	Asna1	-	protein_coding	ENSMUST00000064314.9	protein_coding	1	1627	1	0	0
chr8	85026600	85027217	ZFP143_conserved_1138	85026823	85030286	ENSMUSG00000041203.9	Trir	+	protein_coding	ENSMUST00000047281.9	protein_coding	1	85	1	1	1
chr8	85492245	85492819	ZFP143_conserved_1139	85492576	85527560	ENSMUSG00000031700.11	Gpt2	+	protein_coding	ENSMUST00000034136.11	protein_coding	1	44	1	1	1
chr8	91069819	91071063	ZFP143_conserved_1140	91070158	91123842	ENSMUSG00000031666.15	Rbl2	+	protein_coding	ENSMUST00000209518.1	protein_coding	1	283	1	1	1
chr8	91313097	91313805	ZFP143_conserved_1141	91217030	91313262	ENSMUSG00000033282.14	Rpgrip1l	-	protein_coding	ENSMUST00000047783.13	protein_coding	1	189	1	1	1
chr8	91313097	91313805	ZFP143_conserved_1141	91313525	91668439	ENSMUSG00000055932.15	Fto	+	protein_coding	ENSMUST00000069718.14	protein_coding	1	74	0	0	0
chr8	94036717	94037462	ZFP143_conserved_1142	94015496	94037031	ENSMUSG00000031754.10	Nudt21	-	protein_coding	ENSMUST00000034204.10	protein_coding	1	58	1	1	1
chr8	94036717	94037462	ZFP143_conserved_1142	94037198	94067921	ENSMUSG00000033009.15	Ogfod1	+	protein_coding	ENSMUST00000109556.8	protein_coding	1	109	0	0	0
chr8	94214049	94214936	ZFP143_conserved_1143	94214564	94314860	ENSMUSG00000032939.14	Nup93	+	protein_coding	ENSMUST00000079961.13	protein_coding	1	72	1	0	0
chr8	95807314	95808362	ZFP143_conserved_1144	95719458	95807464	ENSMUSG00000036550.16	Cnot1	-	protein_coding	ENSMUST00000211887.1	protein_coding	1	374	1	1	1
chr8	95807314	95808362	ZFP143_conserved_1144	95806830	95821728	ENSMUSG00000074136.9	4930513N10Rik	+	antisense	ENSMUST00000145562.7	antisense	1	1008	1	0	0
chr8	105326010	105326608	ZFP143_conserved_1145	105312341	105326276	ENSMUSG00000041679.9	Lrrc29	-	protein_coding	ENSMUST00000070508.7	protein_coding	1	33	1	1	1
chr8	105326010	105326608	ZFP143_conserved_1145	105326354	105329057	ENSMUSG00000014856.12	Tmem208	+	protein_coding	ENSMUST00000015000.11	protein_coding	1	45	0	0	0
chr8	105636153	105637075	ZFP143_conserved_1146	105566698	105637393	ENSMUSG00000005705.10	Agrp	-	protein_coding	ENSMUST00000194091.5	protein_coding	2	779	1	0	0
chr8	105636153	105637075	ZFP143_conserved_1146	105624336	105637350	ENSMUSG00000098120.1	Gm5914	-	lincRNA	ENSMUST00000182863.1	lincRNA	1	736	1	0	0
chr8	105636153	105637075	ZFP143_conserved_1146	105636579	105682922	ENSMUSG00000005698.15	Ctcf	+	protein_coding	ENSMUST00000005841.15	protein_coding	1	35	1	0	0
chr8	105827056	105827893	ZFP143_conserved_1147	105768308	105827350	ENSMUSG00000037415.7	Ranbp10	-	protein_coding	ENSMUST00000041400.5	protein_coding	1	124	1	1	1
chr8	105827056	105827893	ZFP143_conserved_1147	105827731	105844680	ENSMUSG00000031893.7	Tsnaxip1	+	protein_coding	ENSMUST00000212566.1	protein_coding	1	257	1	1	1
chr8	105854629	105855338	ZFP143_conserved_1148	105849191	105853278	ENSMUSG00000036672.5	Cenpt	-	protein_coding	ENSMUST00000212797.1	processed_transcript	3	1705	1	1	1
chr8	105860226	105861090	ZFP143_conserved_1149	105859447	105860422	ENSMUSG00000110586.1	4930578M07Rik	-	processed_transcript	ENSMUST00000212946.1	lincRNA	1	236	1	1	1
chr8	105860226	105861090	ZFP143_conserved_1149	105860580	105879330	ENSMUSG00000008450.8	Nutf2	+	protein_coding	ENSMUST00000008594.8	protein_coding	1	78	1	1	1
chr8	106058996	106059805	ZFP143_conserved_1150	106059633	106130537	ENSMUSG00000031902.10	Nfatc3	+	protein_coding	ENSMUST00000109308.2	protein_coding	1	233	0	1	0
chr8	106337875	106338423	ZFP143_conserved_1151	106252548	106337988	ENSMUSG00000031906.9	Smpd3	-	protein_coding	ENSMUST00000067512.7	protein_coding	1	161	1	1	1
chr8	107096267	107096816	ZFP143_conserved_1152	107069400	107096545	ENSMUSG00000031921.17	Terf2	-	protein_coding	ENSMUST00000133925.7	protein_coding	1	4	1	1	1
chr8	107587813	107588702	ZFP143_conserved_1153	107580381	107588464	ENSMUSG00000039067.5	Psmd7	-	protein_coding	ENSMUST00000044106.5	protein_coding	1	207	1	0	0
chr8	111643134	111644518	ZFP143_conserved_1155	111643537	111670682	ENSMUSG00000055835.10	Zfp1	+	protein_coding	ENSMUST00000211926.1	protein_coding	1	289	1	1	1
chr8	111731744	111733050	ZFP143_conserved_1156	111710477	111732136	ENSMUSG00000031955.10	Bcar1	-	protein_coding	ENSMUST00000212349.1	protein_coding	1	261	1	0	0
chr8	111854157	111854654	ZFP143_conserved_1157	111768491	111854291	ENSMUSG00000031954.6	Cfdp1	-	protein_coding	ENSMUST00000034432.6	protein_coding	1	114	1	1	1
chr8	111992098	111992524	ZFP143_conserved_1158	111966908	111992302	ENSMUSG00000031949.17	Adat1	-	protein_coding	ENSMUST00000034427.11	protein_coding	1	9	0	1	0
chr8	114439175	114439882	ZFP143_conserved_1159	114439655	115352708	ENSMUSG00000004637.15	Wwox	+	protein_coding	ENSMUST00000004756.13	protein_coding	1	127	1	1	1
chr8	119344249	119344725	ZFP143_conserved_1160	119344488	119348922	ENSMUSG00000031839.7	Hsbp1	+	protein_coding	ENSMUST00000034300.7	protein_coding	1	1	1	1	1
chr8	121949878	121950895	ZFP143_conserved_1161	121950492	122026177	ENSMUSG00000025316.16	Banp	+	protein_coding	ENSMUST00000093078.12	protein_coding	1	106	1	1	1
chr8	123102181	123102702	ZFP143_conserved_1162	123102350	123105244	ENSMUSG00000000740.12	Rpl13	+	protein_coding	ENSMUST00000000756.5	protein_coding	1	91	1	0	0
chr8	124721778	124722442	ZFP143_conserved_1163	124671335	124721972	ENSMUSG00000037300.19	Ttc13	-	protein_coding	ENSMUST00000041614.14	protein_coding	2	138	1	1	1
chr8	124721778	124722442	ZFP143_conserved_1163	124722139	124734123	ENSMUSG00000031982.5	Arv1	+	protein_coding	ENSMUST00000034463.3	protein_coding	1	29	1	1	1
chr9	3025349	3025931	ZFP143_conserved_1164	3025417	3026387	ENSMUSG00000095891.7	Gm10717	+	protein_coding	ENSMUST00000075573.6	protein_coding	5	223	0	0	0
chr9	3037361	3038383	ZFP143_conserved_1165	3037111	3038316	ENSMUSG00000096201.1	Gm10715	+	protein_coding	ENSMUST00000177969.1	protein_coding	5	761	0	0	0
chr9	3335024	3335799	ZFP143_conserved_1166	3335478	3391154	ENSMUSG00000025899.14	Alkbh8	+	protein_coding	ENSMUST00000211933.1	protein_coding	1	67	0	0	0
chr9	7836609	7837602	ZFP143_conserved_1167	7818236	7835255	ENSMUSG00000057367.12	Birc2	-	protein_coding	ENSMUST00000074246.6	protein_coding	1	1850	1	0	0
chr9	13748871	13749441	ZFP143_conserved_1168	13748410	13806481	ENSMUSG00000031918.16	Mtmr2	+	protein_coding	ENSMUST00000034396.13	protein_coding	1	746	1	0	0
chr9	15279616	15280326	ZFP143_conserved_1169	15260351	15279931	ENSMUSG00000031935.9	Med17	-	protein_coding	ENSMUST00000034411.9	protein_coding	1	40	0	1	0
chr9	18291886	18292519	ZFP143_conserved_1170	18292125	18317442	ENSMUSG00000001774.8	Chordc1	+	protein_coding	ENSMUST00000001825.8	protein_coding	1	77	0	0	0
chr9	19621733	19622286	ZFP143_conserved_1171	19622102	19648338	ENSMUSG00000057551.10	Zfp317	+	protein_coding	ENSMUST00000213725.1	protein_coding	1	93	1	1	1
chr9	22411165	22411668	ZFP143_conserved_1172	22411513	22444681	ENSMUSG00000036411.10	9530077C05Rik	+	protein_coding	ENSMUST00000058868.8	protein_coding	1	97	0	0	0
chr9	22475191	22476047	ZFP143_conserved_1173	22475715	22888280	ENSMUSG00000035919.16	Bbs9	+	protein_coding	ENSMUST00000039798.15	protein_coding	1	96	1	1	1
chr9	26999161	26999857	ZFP143_conserved_1174	26974144	26999549	ENSMUSG00000031969.16	Acad8	-	protein_coding	ENSMUST00000060513.7	protein_coding	1	40	0	1	0
chr9	26999161	26999857	ZFP143_conserved_1174	26999710	27007330	ENSMUSG00000035443.10	Thyn1	+	protein_coding	ENSMUST00000213770.1	protein_coding	1	201	1	1	1
chr9	30426833	30427257	ZFP143_conserved_1175	30385980	30426976	ENSMUSG00000111109.1	Gm30933	-	bidirectional_promoter_lncRNA	ENSMUST00000217174.1	bidirectional_promoter_lncRNA	2	69	0	0	0
chr9	30426833	30427257	ZFP143_conserved_1175	30427108	30466726	ENSMUSG00000031993.7	Snx19	+	protein_coding	ENSMUST00000164099.2	protein_coding	1	63	1	0	0
chr9	31029995	31030781	ZFP143_conserved_1176	30954087	31031205	ENSMUSG00000111673.1	Gm29724	-	antisense	ENSMUST00000214688.1	antisense	1	817	1	0	0
chr9	31029995	31030781	ZFP143_conserved_1176	31030644	31070233	ENSMUSG00000047412.16	Zbtb44	+	protein_coding	ENSMUST00000216649.1	protein_coding	1	256	1	0	0
chr9	35175592	35176319	ZFP143_conserved_1177	35124412	35176059	ENSMUSG00000032040.15	Dcps	-	protein_coding	ENSMUST00000119847.1	protein_coding	1	104	1	1	1
chr9	35559159	35559625	ZFP143_conserved_1179	35536647	35558528	ENSMUSG00000032101.6	Ddx25	-	protein_coding	ENSMUST00000034612.6	protein_coding	1	864	0	0	0
chr9	35559159	35559625	ZFP143_conserved_1179	35559460	35567401	ENSMUSG00000032103.10	Pus3	+	protein_coding	ENSMUST00000034615.9	protein_coding	1	68	1	1	1
chr9	36797067	36797625	ZFP143_conserved_1180	36779159	36797393	ENSMUSG00000062762.17	Ei24	-	protein_coding	ENSMUST00000115086.12	protein_coding	1	47	1	1	1
chr9	44407283	44408051	ZFP143_conserved_1181	44403759	44407600	ENSMUSG00000032112.10	Trappc4	-	protein_coding	ENSMUST00000034623.7	protein_coding	1	67	1	0	0
chr9	44407283	44408051	ZFP143_conserved_1181	44407697	44410189	ENSMUSG00000009927.9	Rps25	+	protein_coding	ENSMUST00000216867.1	protein_coding	1	30	0	0	0
chr9	48480305	48481047	ZFP143_conserved_1182	48468512	48480611	ENSMUSG00000032026.7	Rexo2	-	protein_coding	ENSMUST00000034524.4	protein_coding	1	65	1	1	1
chr9	49055260	49055945	ZFP143_conserved_1183	49051335	49055465	ENSMUSG00000105991.1	1700042D02Rik	-	lincRNA	ENSMUST00000198232.1	lincRNA	1	137	1	1	1
chr9	49055260	49055945	ZFP143_conserved_1183	49055613	49078772	ENSMUSG00000032264.9	Zw10	+	protein_coding	ENSMUST00000034803.9	protein_coding	1	11	1	1	1
chr9	56417860	56419078	ZFP143_conserved_1184	56205129	56418067	ENSMUSG00000074305.9	Peak1	-	protein_coding	ENSMUST00000061552.14	protein_coding	1	402	0	0	0
chr9	56417860	56419078	ZFP143_conserved_1184	56418609	56496936	ENSMUSG00000032329.4	Hmg20a	+	protein_coding	ENSMUST00000034879.4	protein_coding	1	140	1	1	1
chr9	56950611	56951232	ZFP143_conserved_1185	56950878	56983206	ENSMUSG00000055334.4	Snupn	+	protein_coding	ENSMUST00000068856.4	protein_coding	1	43	1	0	0
chr9	57910709	57911205	ZFP143_conserved_1186	57910979	57929968	ENSMUSG00000055720.10	Ubl7	+	protein_coding	ENSMUST00000216925.1	protein_coding	1	22	1	1	1
chr9	63398989	63399756	ZFP143_conserved_1188	63394447	63399241	ENSMUSG00000032403.8	2300009A05Rik	-	protein_coding	ENSMUST00000168665.2	protein_coding	1	131	1	0	0
chr9	63398989	63399756	ZFP143_conserved_1188	63399374	63568691	ENSMUSG00000086539.8	Gm16759	+	processed_transcript	ENSMUST00000126238.2	lincRNA	1	2	1	0	0
