#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr15	85001376	85001709	chr15:85001376-85001709	.	.	85001376	85001709	0	1	333	85001368	ZNF143 unrelated (N=4196)
chr2	180472499	180473288	chr2:180472499-180473288	.	.	180472499	180473288	0	1	789	180472498	ZNF143 unrelated (N=4196)
chr9	120073166	120073573	chr9:120073166-120073573	.	.	120073166	120073573	0	1	407	120073165	ZNF143 unrelated (N=4196)
chr6	128845297	128845661	chr6:128845297-128845661	.	.	128845297	128845661	0	1	364	128845296	ZNF143 unrelated (N=4196)
chr14	55629063	55629925	chr14:55629063-55629925	.	.	55629063	55629925	0	1	862	55629058	ZNF143 unrelated (N=4196)
chr12	10390607	10391289	chr12:10390607-10391289	.	.	10390607	10391289	0	1	682	10390606	ZNF143 unrelated (N=4196)
chr17	47038842	47039199	chr17:47038842-47039199	.	.	47038842	47039199	0	1	357	47038838	ZNF143 unrelated (N=4196)
chr4	149445159	149445651	chr4:149445159-149445651	.	.	149445159	149445651	0	1	492	149445158	ZNF143 unrelated (N=4196)
chr4	141272974	141273616	chr4:141272974-141273616	.	.	141272974	141273616	0	1	642	141272973	ZNF143 unrelated (N=4196)
chr15	79466962	79467326	chr15:79466962-79467326	.	.	79466962	79467326	0	1	364	79466955	ZNF143 unrelated (N=4196)
chr11	69876822	69877260	chr11:69876822-69877260	.	.	69876822	69877260	0	1	438	69876816	ZNF143 unrelated (N=4196)
chr15	78942706	78943237	chr15:78942706-78943237	.	.	78942706	78943237	0	1	531	78942699	ZNF143 unrelated (N=4196)
chr5	142478761	142479282	chr5:142478761-142479282	.	.	142478761	142479282	0	1	521	142478760	ZNF143 unrelated (N=4196)
chr19	7263999	7264583	chr19:7263999-7264583	.	.	7263999	7264583	0	1	584	7263992	ZNF143 unrelated (N=4196)
chr15	34306554	34307290	chr15:34306554-34307290	.	.	34306554	34307290	0	1	736	34306551	ZNF143 unrelated (N=4196)
chr1	119894879	119895363	chr1:119894879-119895363	.	.	119894879	119895363	0	1	484	119894878	ZNF143 unrelated (N=4196)
chr4	127243535	127244344	chr4:127243535-127244344	.	.	127243535	127244344	0	1	809	127243534	ZNF143 unrelated (N=4196)
chr6	92067111	92067600	chr6:92067111-92067600	.	.	92067111	92067600	0	1	489	92067102	ZNF143 unrelated (N=4196)
chr14	65150007	65150327	chr14:65150007-65150327	.	.	65150007	65150327	0	1	320	65150001	ZNF143 unrelated (N=4196)
chr7	121734098	121734493	chr7:121734098-121734493	.	.	121734098	121734493	0	1	395	121734097	ZNF143 unrelated (N=4196)
chr12	17554132	17554589	chr12:17554132-17554589	.	.	17554132	17554589	0	1	457	17554131	ZNF143 unrelated (N=4196)
chr7	19006460	19006853	chr7:19006460-19006853	.	.	19006460	19006853	0	1	393	19006459	ZNF143 unrelated (N=4196)
chr6	50596398	50597248	chr6:50596398-50597248	.	.	50596398	50597248	0	1	850	50596393	ZNF143 unrelated (N=4196)
chr11	116319039	116319482	chr11:116319039-116319482	.	.	116319039	116319482	0	1	443	116319038	ZNF143 unrelated (N=4196)
chr10	94992176	94992489	chr10:94992176-94992489	.	.	94992176	94992489	0	1	313	94992167	ZNF143 unrelated (N=4196)
chr1	172490350	172490805	chr1:172490350-172490805	.	.	172490350	172490805	0	1	455	172490349	ZNF143 unrelated (N=4196)
chr4	151977554	151978378	chr4:151977554-151978378	.	.	151977554	151978378	0	1	824	151977553	ZNF143 unrelated (N=4196)
chr1	166154223	166154468	chr1:166154223-166154468	.	.	166154223	166154468	0	1	245	166154222	ZNF143 unrelated (N=4196)
chr12	12420840	12421218	chr12:12420840-12421218	.	.	12420840	12421218	0	1	378	12420839	ZNF143 unrelated (N=4196)
chr3	88245791	88246447	chr3:88245791-88246447	.	.	88245791	88246447	0	1	656	88245783	ZNF143 unrelated (N=4196)
chr3	95174138	95174518	chr3:95174138-95174518	.	.	95174138	95174518	0	1	380	95174129	ZNF143 unrelated (N=4196)
chr19	44474148	44474527	chr19:44474148-44474527	.	.	44474148	44474527	0	1	379	44474144	ZNF143 unrelated (N=4196)
chr7	16999678	17000054	chr7:16999678-17000054	.	.	16999678	17000054	0	1	376	16999677	ZNF143 unrelated (N=4196)
chr5	139536249	139536574	chr5:139536249-139536574	.	.	139536249	139536574	0	1	325	139536248	ZNF143 unrelated (N=4196)
chr4	110050875	110051359	chr4:110050875-110051359	.	.	110050875	110051359	0	1	484	110050874	ZNF143 unrelated (N=4196)
chr1	135670464	135670855	chr1:135670464-135670855	.	.	135670464	135670855	0	1	391	135670463	ZNF143 unrelated (N=4196)
chr1	166153471	166153732	chr1:166153471-166153732	.	.	166153471	166153732	0	1	261	166153470	ZNF143 unrelated (N=4196)
chr15	73186523	73187227	chr15:73186523-73187227	.	.	73186523	73187227	0	1	704	73186516	ZNF143 unrelated (N=4196)
chr10	81289238	81289690	chr10:81289238-81289690	.	.	81289238	81289690	0	1	452	81289230	ZNF143 unrelated (N=4196)
chr7	34671953	34672298	chr7:34671953-34672298	.	.	34671953	34672298	0	1	345	34671950	ZNF143 unrelated (N=4196)
chr17	34911871	34912476	chr17:34911871-34912476	.	.	34911871	34912476	0	1	605	34911868	ZNF143 unrelated (N=4196)
chr12	113219783	113220253	chr12:113219783-113220253	.	.	113219783	113220253	0	1	470	113219782	ZNF143 unrelated (N=4196)
chr7	29383213	29383634	chr7:29383213-29383634	.	.	29383213	29383634	0	1	421	29383211	ZNF143 unrelated (N=4196)
chr4	126309596	126310236	chr4:126309596-126310236	.	.	126309596	126310236	0	1	640	126309595	ZNF143 unrelated (N=4196)
chr8	23027975	23028683	chr8:23027975-23028683	.	.	23027975	23028683	0	1	708	23027973	ZNF143 unrelated (N=4196)
chr1	92648792	92649265	chr1:92648792-92649265	.	.	92648792	92649265	0	1	473	92648783	ZNF143 unrelated (N=4196)
chr15	76468097	76468916	chr15:76468097-76468916	.	.	76468097	76468916	0	1	819	76468090	ZNF143 unrelated (N=4196)
chr11	75913264	75913601	chr11:75913264-75913601	.	.	75913264	75913601	0	1	337	75913257	ZNF143 unrelated (N=4196)
chr8	106415142	106415800	chr8:106415142-106415800	.	.	106415142	106415800	0	1	658	106415141	ZNF143 unrelated (N=4196)
chr17	28386009	28386788	chr17:28386009-28386788	.	.	28386009	28386788	0	1	779	28386007	ZNF143 unrelated (N=4196)
chr9	58252955	58253392	chr9:58252955-58253392	.	.	58252955	58253392	0	1	437	58252950	ZNF143 unrelated (N=4196)
chr19	45244104	45244655	chr19:45244104-45244655	.	.	45244104	45244655	0	1	551	45244100	ZNF143 unrelated (N=4196)
chr5	113773649	113773978	chr5:113773649-113773978	.	.	113773649	113773978	0	1	329	113773648	ZNF143 unrelated (N=4196)
chr5	113854365	113854845	chr5:113854365-113854845	.	.	113854365	113854845	0	1	480	113854364	ZNF143 unrelated (N=4196)
chr7	15967371	15967707	chr7:15967371-15967707	.	.	15967371	15967707	0	1	336	15967370	ZNF143 unrelated (N=4196)
chr15	99668943	99669323	chr15:99668943-99669323	.	.	99668943	99669323	0	1	380	99668934	ZNF143 unrelated (N=4196)
chr8	106432997	106433264	chr8:106432997-106433264	.	.	106432997	106433264	0	1	267	106432996	ZNF143 unrelated (N=4196)
chr15	103178223	103178603	chr15:103178223-103178603	.	.	103178223	103178603	0	1	380	103178222	ZNF143 unrelated (N=4196)
chr5	118002001	118002670	chr5:118002001-118002670	.	.	118002001	118002670	0	1	669	118002000	ZNF143 unrelated (N=4196)
chr1	182140353	182140783	chr1:182140353-182140783	.	.	182140353	182140783	0	1	430	182140352	ZNF143 unrelated (N=4196)
chr16	94788206	94788536	chr16:94788206-94788536	.	.	94788206	94788536	0	1	330	94788197	ZNF143 unrelated (N=4196)
chr7	131370946	131371466	chr7:131370946-131371466	.	.	131370946	131371466	0	1	520	131370945	ZNF143 unrelated (N=4196)
chr2	166082314	166082958	chr2:166082314-166082958	.	.	166082314	166082958	0	1	644	166082313	ZNF143 unrelated (N=4196)
chr16	11035900	11036443	chr16:11035900-11036443	.	.	11035900	11036443	0	1	543	11035899	ZNF143 unrelated (N=4196)
chr7	16119875	16120338	chr7:16119875-16120338	.	.	16119875	16120338	0	1	463	16119874	ZNF143 unrelated (N=4196)
chr11	118507661	118508453	chr11:118507661-118508453	.	.	118507661	118508453	0	1	792	118507660	ZNF143 unrelated (N=4196)
chr17	5429201	5430024	chr17:5429201-5430024	.	.	5429201	5430024	0	1	823	5429196	ZNF143 unrelated (N=4196)
chr2	167685178	167685941	chr2:167685178-167685941	.	.	167685178	167685941	0	1	763	167685177	ZNF143 unrelated (N=4196)
chr3	84344967	84345349	chr3:84344967-84345349	.	.	84344967	84345349	0	1	382	84344959	ZNF143 unrelated (N=4196)
chr6	88242649	88242949	chr6:88242649-88242949	.	.	88242649	88242949	0	1	300	88242641	ZNF143 unrelated (N=4196)
chr4	9135800	9136156	chr4:9135800-9136156	.	.	9135800	9136156	0	1	356	9135791	ZNF143 unrelated (N=4196)
chr1	131181640	131181936	chr1:131181640-131181936	.	.	131181640	131181936	0	1	296	131181639	ZNF143 unrelated (N=4196)
chr18	67270031	67270362	chr18:67270031-67270362	.	.	67270031	67270362	0	1	331	67270025	ZNF143 unrelated (N=4196)
chr1	86064000	86065223	chr1:86064000-86065223	.	.	86064000	86065223	0	1	1223	86063992	ZNF143 unrelated (N=4196)
chr11	60199669	60200158	chr11:60199669-60200158	.	.	60199669	60200158	0	1	489	60199663	ZNF143 unrelated (N=4196)
chr12	3791848	3792183	chr12:3791848-3792183	.	.	3791848	3792183	0	1	335	3791845	ZNF143 unrelated (N=4196)
chr11	116138467	116139152	chr11:116138467-116139152	.	.	116138467	116139152	0	1	685	116138466	ZNF143 unrelated (N=4196)
chr4	150136234	150137135	chr4:150136234-150137135	.	.	150136234	150137135	0	1	901	150136233	ZNF143 unrelated (N=4196)
chr7	4509889	4510316	chr7:4509889-4510316	.	.	4509889	4510316	0	1	427	4509885	ZNF143 unrelated (N=4196)
chr11	88187564	88188059	chr11:88187564-88188059	.	.	88187564	88188059	0	1	495	88187556	ZNF143 unrelated (N=4196)
chr14	55781304	55781767	chr14:55781304-55781767	.	.	55781304	55781767	0	1	463	55781299	ZNF143 unrelated (N=4196)
chr8	72239509	72240677	chr8:72239509-72240677	.	.	72239509	72240677	0	1	1168	72239502	ZNF143 unrelated (N=4196)
chr16	3908558	3909295	chr16:3908558-3909295	.	.	3908558	3909295	0	1	737	3908555	ZNF143 unrelated (N=4196)
chr7	125471929	125472274	chr7:125471929-125472274	.	.	125471929	125472274	0	1	345	125471928	ZNF143 unrelated (N=4196)
chr6	135417330	135417811	chr6:135417330-135417811	.	.	135417330	135417811	0	1	481	135417329	ZNF143 unrelated (N=4196)
chr15	97952431	97952771	chr15:97952431-97952771	.	.	97952431	97952771	0	1	340	97952422	ZNF143 unrelated (N=4196)
chr3	108554342	108555001	chr3:108554342-108555001	.	.	108554342	108555001	0	1	659	108554341	ZNF143 unrelated (N=4196)
chr11	115202304	115202730	chr11:115202304-115202730	.	.	115202304	115202730	0	1	426	115202303	ZNF143 unrelated (N=4196)
chr11	75170289	75170825	chr11:75170289-75170825	.	.	75170289	75170825	0	1	536	75170282	ZNF143 unrelated (N=4196)
chr4	89310469	89311000	chr4:89310469-89311000	.	.	89310469	89311000	0	1	531	89310461	ZNF143 unrelated (N=4196)
chr16	91917602	91918148	chr16:91917602-91918148	.	.	91917602	91918148	0	1	546	91917593	ZNF143 unrelated (N=4196)
chr15	98804036	98804527	chr15:98804036-98804527	.	.	98804036	98804527	0	1	491	98804027	ZNF143 unrelated (N=4196)
chr4	103313550	103314189	chr4:103313550-103314189	.	.	103313550	103314189	0	1	639	103313549	ZNF143 unrelated (N=4196)
chr5	139750591	139751085	chr5:139750591-139751085	.	.	139750591	139751085	0	1	494	139750590	ZNF143 unrelated (N=4196)
chr18	60710436	60711034	chr18:60710436-60711034	.	.	60710436	60711034	0	1	598	60710430	ZNF143 unrelated (N=4196)
chr4	123282495	123282879	chr4:123282495-123282879	.	.	123282495	123282879	0	1	384	123282494	ZNF143 unrelated (N=4196)
chr8	70841101	70841467	chr8:70841101-70841467	.	.	70841101	70841467	0	1	366	70841094	ZNF143 unrelated (N=4196)
chr13	22050972	22051344	chr13:22050972-22051344	.	.	22050972	22051344	0	1	372	22050970	ZNF143 unrelated (N=4196)
chr17	29268661	29269253	chr17:29268661-29269253	.	.	29268661	29269253	0	1	592	29268659	ZNF143 unrelated (N=4196)
chr12	80760324	80760845	chr12:80760324-80760845	.	.	80760324	80760845	0	1	521	80760316	ZNF143 unrelated (N=4196)
chr2	152914352	152914810	chr2:152914352-152914810	.	.	152914352	152914810	0	1	458	152914351	ZNF143 unrelated (N=4196)
chr9	20830977	20831356	chr9:20830977-20831356	.	.	20830977	20831356	0	1	379	20830975	ZNF143 unrelated (N=4196)
chr11	118103971	118104451	chr11:118103971-118104451	.	.	118103971	118104451	0	1	480	118103970	ZNF143 unrelated (N=4196)
chr13	119800974	119801299	chr13:119800974-119801299	.	.	119800974	119801299	0	1	325	119800973	ZNF143 unrelated (N=4196)
chr13	109902862	109903743	chr13:109902862-109903743	.	.	109902862	109903743	0	1	881	109902861	ZNF143 unrelated (N=4196)
chr9	46392774	46393262	chr9:46392774-46393262	.	.	46392774	46393262	0	1	488	46392770	ZNF143 unrelated (N=4196)
chr5	115358876	115359235	chr5:115358876-115359235	.	.	115358876	115359235	0	1	359	115358875	ZNF143 unrelated (N=4196)
chr12	33429376	33430127	chr12:33429376-33430127	.	.	33429376	33430127	0	1	751	33429373	ZNF143 unrelated (N=4196)
chr11	4220416	4220919	chr11:4220416-4220919	.	.	4220416	4220919	0	1	503	4220412	ZNF143 unrelated (N=4196)
chr16	5254262	5254639	chr16:5254262-5254639	.	.	5254262	5254639	0	1	377	5254257	ZNF143 unrelated (N=4196)
chr17	28259589	28260661	chr17:28259589-28260661	.	.	28259589	28260661	0	1	1072	28259587	ZNF143 unrelated (N=4196)
chr11	102102532	102102849	chr11:102102532-102102849	.	.	102102532	102102849	0	1	317	102102531	ZNF143 unrelated (N=4196)
chr2	30358728	30359537	chr2:30358728-30359537	.	.	30358728	30359537	0	1	809	30358725	ZNF143 unrelated (N=4196)
chr19	10034799	10035459	chr19:10034799-10035459	.	.	10034799	10035459	0	1	660	10034798	ZNF143 unrelated (N=4196)
chr5	114639328	114639792	chr5:114639328-114639792	.	.	114639328	114639792	0	1	464	114639327	ZNF143 unrelated (N=4196)
chr17	28368363	28368976	chr17:28368363-28368976	.	.	28368363	28368976	0	1	613	28368361	ZNF143 unrelated (N=4196)
chr10	78438134	78438589	chr10:78438134-78438589	.	.	78438134	78438589	0	1	455	78438127	ZNF143 unrelated (N=4196)
chr14	47086735	47088020	chr14:47086735-47088020	.	.	47086735	47088020	0	1	1285	47086731	ZNF143 unrelated (N=4196)
chr7	19131544	19131899	chr7:19131544-19131899	.	.	19131544	19131899	0	1	355	19131543	ZNF143 unrelated (N=4196)
chr10	80376191	80377000	chr10:80376191-80377000	.	.	80376191	80377000	0	1	809	80376183	ZNF143 unrelated (N=4196)
chr6	86598924	86599570	chr6:86598924-86599570	.	.	86598924	86599570	0	1	646	86598916	ZNF143 unrelated (N=4196)
chr11	85169999	85170424	chr11:85169999-85170424	.	.	85169999	85170424	0	1	425	85169991	ZNF143 unrelated (N=4196)
chr11	52297365	52297710	chr11:52297365-52297710	.	.	52297365	52297710	0	1	345	52297360	ZNF143 unrelated (N=4196)
chr15	97581651	97581987	chr15:97581651-97581987	.	.	97581651	97581987	0	1	336	97581642	ZNF143 unrelated (N=4196)
chr5	136061475	136062036	chr5:136061475-136062036	.	.	136061475	136062036	0	1	561	136061474	ZNF143 unrelated (N=4196)
chr12	112623565	112624112	chr12:112623565-112624112	.	.	112623565	112624112	0	1	547	112623564	ZNF143 unrelated (N=4196)
chr7	141437301	141437869	chr7:141437301-141437869	.	.	141437301	141437869	0	1	568	141437300	ZNF143 unrelated (N=4196)
chr8	121751461	121751756	chr8:121751461-121751756	.	.	121751461	121751756	0	1	295	121751460	ZNF143 unrelated (N=4196)
chr10	120876243	120876513	chr10:120876243-120876513	.	.	120876243	120876513	0	1	270	120876242	ZNF143 unrelated (N=4196)
chr4	139636448	139636705	chr4:139636448-139636705	.	.	139636448	139636705	0	1	257	139636447	ZNF143 unrelated (N=4196)
chr9	64100471	64100868	chr9:64100471-64100868	.	.	64100471	64100868	0	1	397	64100465	ZNF143 unrelated (N=4196)
chr17	4778195	4778521	chr17:4778195-4778521	.	.	4778195	4778521	0	1	326	4778191	ZNF143 unrelated (N=4196)
chr11	70321625	70322085	chr11:70321625-70322085	.	.	70321625	70322085	0	1	460	70321618	ZNF143 unrelated (N=4196)
chr10	77590732	77591247	chr10:77590732-77591247	.	.	77590732	77591247	0	1	515	77590725	ZNF143 unrelated (N=4196)
chr16	23982344	23982800	chr16:23982344-23982800	.	.	23982344	23982800	0	1	456	23982342	ZNF143 unrelated (N=4196)
chr6	124859533	124860271	chr6:124859533-124860271	.	.	124859533	124860271	0	1	738	124859532	ZNF143 unrelated (N=4196)
chr14	75015832	75016850	chr14:75015832-75016850	.	.	75015832	75016850	0	1	1018	75015825	ZNF143 unrelated (N=4196)
chr9	98979737	98980109	chr9:98979737-98980109	.	.	98979737	98980109	0	1	372	98979728	ZNF143 unrelated (N=4196)
chr5	112153750	112154197	chr5:112153750-112154197	.	.	112153750	112154197	0	1	447	112153749	ZNF143 unrelated (N=4196)
chr3	122638531	122639120	chr3:122638531-122639120	.	.	122638531	122639120	0	1	589	122638530	ZNF143 unrelated (N=4196)
chr17	30746059	30747029	chr17:30746059-30747029	.	.	30746059	30747029	0	1	970	30746056	ZNF143 unrelated (N=4196)
chr9	110100847	110101232	chr9:110100847-110101232	.	.	110100847	110101232	0	1	385	110100846	ZNF143 unrelated (N=4196)
chr9	107601951	107602367	chr9:107601951-107602367	.	.	107601951	107602367	0	1	416	107601950	ZNF143 unrelated (N=4196)
chr7	66839398	66839737	chr7:66839398-66839737	.	.	66839398	66839737	0	1	339	66839392	ZNF143 unrelated (N=4196)
chr13	23401634	23402433	chr13:23401634-23402433	.	.	23401634	23402433	0	1	799	23401632	ZNF143 unrelated (N=4196)
chr13	56806708	56807111	chr13:56806708-56807111	.	.	56806708	56807111	0	1	403	56806703	ZNF143 unrelated (N=4196)
chr10	61072334	61072754	chr10:61072334-61072754	.	.	61072334	61072754	0	1	420	61072328	ZNF143 unrelated (N=4196)
chr19	45747323	45747761	chr19:45747323-45747761	.	.	45747323	45747761	0	1	438	45747319	ZNF143 unrelated (N=4196)
chr1	133385485	133386116	chr1:133385485-133386116	.	.	133385485	133386116	0	1	631	133385484	ZNF143 unrelated (N=4196)
chr14	60264963	60265635	chr14:60264963-60265635	.	.	60264963	60265635	0	1	672	60264957	ZNF143 unrelated (N=4196)
chr10	127537936	127538472	chr10:127537936-127538472	.	.	127537936	127538472	0	1	536	127537935	ZNF143 unrelated (N=4196)
chr4	134962975	134963400	chr4:134962975-134963400	.	.	134962975	134963400	0	1	425	134962974	ZNF143 unrelated (N=4196)
chr16	31458235	31458887	chr16:31458235-31458887	.	.	31458235	31458887	0	1	652	31458232	ZNF143 unrelated (N=4196)
chr12	3781607	3781925	chr12:3781607-3781925	.	.	3781607	3781925	0	1	318	3781604	ZNF143 unrelated (N=4196)
chr15	82236632	82237049	chr15:82236632-82237049	.	.	82236632	82237049	0	1	417	82236624	ZNF143 unrelated (N=4196)
chr18	78014648	78014990	chr18:78014648-78014990	.	.	78014648	78014990	0	1	342	78014641	ZNF143 unrelated (N=4196)
chr2	35297983	35298280	chr2:35297983-35298280	.	.	35297983	35298280	0	1	297	35297980	ZNF143 unrelated (N=4196)
chr17	35257909	35258520	chr17:35257909-35258520	.	.	35257909	35258520	0	1	611	35257906	ZNF143 unrelated (N=4196)
chr15	73716315	73716906	chr15:73716315-73716906	.	.	73716315	73716906	0	1	591	73716308	ZNF143 unrelated (N=4196)
chr7	143978746	143979149	chr7:143978746-143979149	.	.	143978746	143979149	0	1	403	143978745	ZNF143 unrelated (N=4196)
chr1	91179061	91179447	chr1:91179061-91179447	.	.	91179061	91179447	0	1	386	91179052	ZNF143 unrelated (N=4196)
chr5	114461169	114461699	chr5:114461169-114461699	.	.	114461169	114461699	0	1	530	114461168	ZNF143 unrelated (N=4196)
chr11	96963279	96963989	chr11:96963279-96963989	.	.	96963279	96963989	0	1	710	96963270	ZNF143 unrelated (N=4196)
chr5	35131347	35132133	chr5:35131347-35132133	.	.	35131347	35132133	0	1	786	35131344	ZNF143 unrelated (N=4196)
chr1	180987755	180988169	chr1:180987755-180988169	.	.	180987755	180988169	0	1	414	180987754	ZNF143 unrelated (N=4196)
chr4	139336808	139337448	chr4:139336808-139337448	.	.	139336808	139337448	0	1	640	139336807	ZNF143 unrelated (N=4196)
chr11	119206582	119207097	chr11:119206582-119207097	.	.	119206582	119207097	0	1	515	119206581	ZNF143 unrelated (N=4196)
chr4	148140110	148140980	chr4:148140110-148140980	.	.	148140110	148140980	0	1	870	148140109	ZNF143 unrelated (N=4196)
chr8	92818145	92818554	chr8:92818145-92818554	.	.	92818145	92818554	0	1	409	92818136	ZNF143 unrelated (N=4196)
chr11	62575291	62575921	chr11:62575291-62575921	.	.	62575291	62575921	0	1	630	62575285	ZNF143 unrelated (N=4196)
chr4	44065708	44066010	chr4:44065708-44066010	.	.	44065708	44066010	0	1	302	44065704	ZNF143 unrelated (N=4196)
chr11	70201619	70202154	chr11:70201619-70202154	.	.	70201619	70202154	0	1	535	70201612	ZNF143 unrelated (N=4196)
chr2	131530018	131530355	chr2:131530018-131530355	.	.	131530018	131530355	0	1	337	131530017	ZNF143 unrelated (N=4196)
