NAME	NES_dTAG_DMSO	FDR_dTAG_DMSO	NES_RA+dTAG_RA+DMSO	FDR_RA+dTAG_RA+DMSO
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	-1.0467827	0.8658063	-1.2285837	0.7957488
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	-1.0466583	0.86549354	-1.2952808	0.74347675
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	-1.0465713	0.8650884	0.812976	0.92246383
GOBP_PLACENTA_DEVELOPMENT	-1.0456208	0.86704665	1.0851421	0.61731225
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	-1.044703	0.8689154	-1.0401783	0.9017587
GOBP_REGULATION_OF_AMACRINE_CELL_DIFFERENTIATION	-1.0445153	0.86879086	-0.7271826	0.9947347
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	-1.0440245	0.86947936	-1.0974574	0.868262
GOBP_RESPONSE_TO_PROGESTERONE	-1.043924	0.86911225	1.125165	0.5694459
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	-1.0438964	0.8685437	-0.73921704	0.9947741
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_MAMMARY_GLAND_DUCT_ELONGATION	-1.0436844	0.8684796	0.9747015	0.7651533
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	-1.0434893	0.8683623	-1.4025562	0.6827865
GOBP_HYPEROSMOTIC_RESPONSE	-1.0434831	0.867736	-0.49623907	0.99910307
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	-1.0432945	0.8676168	1.076277	0.62828875
GOBP_RESPONSE_TO_CAMPTOTHECIN	-1.0432224	0.867175	0.435109	1.0
GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	-1.042849	0.8675528	1.1152538	0.58019
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	-1.0419598	0.86932683	-0.95332175	0.948246
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	-1.0417534	0.8692402	-1.2356849	0.7933752
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	-1.0417204	0.8686907	-0.81297415	0.9853972
GOBP_REGULATION_OF_VESICLE_SIZE	-1.0411981	0.8694996	-0.7369458	0.9967421
GOBP_MODULATION_BY_VIRUS_OF_HOST_PROCESS	-1.0411979	0.86885977	-1.1697062	0.8349462
GOBP_AUTOPHAGY_OF_MITOCHONDRION	-1.0411319	0.8683995	0.6128217	0.9911569
GOBP_NICOTINAMIDE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-1.0410385	0.8680184	0.7307945	0.96824396
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	-1.0408926	0.86778176	-1.2407801	0.79977256
GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION	-1.0405866	0.8679887	0.73971766	0.96455514
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	-1.0405555	0.86743647	-0.9819149	0.9393847
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	-1.0403886	0.8672534	1.0523428	0.6570638
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	-1.0402087	0.8671117	-1.0737362	0.8809199
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-1.0401284	0.86669874	-1.0077077	0.92423344
GOBP_AXONAL_TRANSPORT	-1.0401213	0.8660855	-0.69415617	0.9986018
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	-1.0398883	0.86607546	-1.2962773	0.744446
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING	-1.0396218	0.8661575	-0.95924395	0.94836205
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	-1.0395851	0.8656213	-1.1670285	0.8338449
GOBP_POSITIVE_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	-1.0393324	0.8656881	-0.9179648	0.95628506
GOBP_PRE_MIRNA_PROCESSING	-1.0392525	0.8652727	-1.2102991	0.8140265
GOBP_PHOSPHOLIPID_HOMEOSTASIS	-1.039229	0.8647046	0.96443474	0.77577114
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	-1.0390612	0.8645302	-1.073778	0.88166
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST	-1.0389992	0.864068	1.5055143	0.23139627
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	-1.0389111	0.8636819	-1.152544	0.83490276
GOBP_LYSOSOMAL_TRANSPORT	-1.0389074	0.86306447	0.9176541	0.8263608
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	-1.0385834	0.8633078	-1.5201643	0.5546561
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT	-1.0385723	0.86271507	-0.9659051	0.9457882
GOBP_SPINDLE_LOCALIZATION	-1.0380299	0.86355585	0.6559494	0.9868271
GOBP_RNA_SURVEILLANCE	-1.0374074	0.86459976	-0.53162926	1.0
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	-1.0365199	0.8663567	-0.6447834	1.0
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	-1.036499	0.865786	0.87028205	0.8719541
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	-1.0361265	0.8661681	-0.7623509	0.9972851
GOBP_NEPHRIC_DUCT_FORMATION	-1.0360672	0.8657001	1.3887076	0.32014734
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	-1.0353245	0.8670876	-0.9669167	0.9464563
GOBP_POSITIVE_REGULATION_OF_TORC2_SIGNALING	-1.0344698	0.8687744	0.51822305	0.9999219
GOBP_NEGATIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	-1.034352	0.8684729	1.2243036	0.47077712
GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY	-1.034308	0.8679621	-0.527673	1.0
GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS	-1.034288	0.86739403	-1.1811405	0.82869685
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	-1.0334417	0.8690627	-0.85225564	0.9763058
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	-1.0333734	0.8686238	-1.034499	0.9036214
GOBP_UNIDIMENSIONAL_CELL_GROWTH	-1.0330818	0.86878264	-1.0869857	0.87004834
GOBP_REGULATION_OF_PROTEIN_STABILITY	-1.0330744	0.86817795	-1.0743945	0.88412905
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	-1.0329993	0.86775976	-0.6991724	0.9969646
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	-1.032954	0.8672654	-0.9562212	0.9505342
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	-1.0328869	0.8668274	-1.4410611	0.65772307
GOBP_T_CELL_CHEMOTAXIS	-1.032787	0.8664763	0.4281865	1.0
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	-1.0324779	0.8666939	-0.9592967	0.9489013
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	-1.0324382	0.8661832	1.0684036	0.6390952
GOBP_TYROSINE_CATABOLIC_PROCESS	-1.0322046	0.8661914	0.45516732	1.0
GOBP_MEDULLA_OBLONGATA_DEVELOPMENT	-1.0315939	0.8672028	0.8958794	0.84831166
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	-1.0315487	0.8667037	-1.0653626	0.8825653
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	-1.0310823	0.8673428	0.75067776	0.9591771
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	-1.0308754	0.8672857	-1.068127	0.8826135
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	-1.0308129	0.86683834	-1.2946233	0.7398558
GOBP_AMINO_ACID_ACTIVATION	-1.0307982	0.8662621	-0.90085804	0.9674389
GOBP_OXIDATIVE_RNA_DEMETHYLATION	-1.0307533	0.8657677	-0.62650025	1.0
GOBP_MITOCHONDRION_LOCALIZATION	-1.0300927	0.8669254	-0.8143838	0.98394585
GOBP_RESPONSE_TO_CATECHOLAMINE	-1.0296164	0.8675968	1.1149353	0.58076525
GOBP_OXIDATIVE_DEMETHYLATION	-1.0295919	0.86705	-0.61976326	0.99913526
GOBP_NONASSOCIATIVE_LEARNING	-1.0291917	0.8675005	1.2705171	0.421341
GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY	-1.0289466	0.8675374	-0.639023	1.0
GOBP_MACROMOLECULE_METHYLATION	-1.028836	0.86722034	-0.8891124	0.9727638
GOBP_REGULATION_OF_MRNA_PROCESSING	-1.0287352	0.86688066	-1.0929407	0.86860925
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	-1.0286734	0.8664275	-0.794371	0.9845464
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT	-1.0285217	0.8662168	-0.70128024	0.99607867
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	-1.0284661	0.8657562	0.877547	0.8659178
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	-1.0281076	0.866116	-1.3409259	0.7066483
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	-1.0278641	0.86615765	1.1743329	0.51847416
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	-1.0278615	0.8655553	-1.4216632	0.6738191
GOBP_PROTEIN_REFOLDING	-1.0276045	0.8656425	-0.7084663	0.9974704
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	-1.0275245	0.86524105	0.77874523	0.9461709
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	-1.0272297	0.86542803	0.5573084	0.99805135
GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION	-1.0265709	0.8665817	1.0593336	0.64880705
GOBP_RECEPTOR_CLUSTERING	-1.026401	0.8664286	1.0626289	0.64571255
GOBP_PROTEIN_SIALYLATION	-1.0263526	0.8659509	-0.7642176	0.9975731
GOBP_PROTEIN_MATURATION	-1.026338	0.8653851	-0.898796	0.9705252
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	-1.0263062	0.86486584	0.85009134	0.8912635
GOBP_CELLULAR_CATABOLIC_PROCESS	-1.0261114	0.8647762	0.8687389	0.8735067
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	-1.0260532	0.86432797	0.8773412	0.8659117
GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS	-1.026038	0.86376345	0.97633266	0.7631222
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	-1.0258843	0.86357963	0.53673077	0.9991746
GOBP_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	-1.0255339	0.86390966	-1.182848	0.8276074
GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	-1.0254956	0.86340743	-0.98388165	0.93955606
GOBP_REGULATION_OF_T_CIRCLE_FORMATION	-1.0254222	0.8629934	-0.5801327	1.0
GOBP_LYSOSOMAL_MICROAUTOPHAGY	-1.0253354	0.86262333	-0.75331366	0.9957334
GOBP_PEPTIDYL_ARGININE_METHYLATION	-1.0253178	0.8620727	-0.9147578	0.9592827
GOBP_NUCLEAR_MIGRATION	-1.0244962	0.86364216	-0.9236436	0.9551557
GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	-1.0243778	0.863359	0.62322634	0.9907179
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	-1.0234358	0.8652404	-1.3894197	0.6952235
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	-1.022496	0.8671542	0.96941507	0.77108467
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	-1.02207	0.86768436	-1.275203	0.7622568
GOBP_MEMBRANE_TUBULATION	-1.0220319	0.8671897	-0.7534152	0.9965749
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	-1.0219892	0.8667041	-1.1363151	0.8418188
GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	-1.0219005	0.866336	1.1394309	0.5509523
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	-1.0217687	0.8660925	-0.54041344	1.0
GOBP_NOTOCHORD_FORMATION	-1.02133	0.86665577	1.3971968	0.31445545
GOBP_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT	-1.0213038	0.86612785	0.97135144	0.768564
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	-1.02097	0.86642617	-1.1318423	0.8450753
GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS	-1.0209557	0.8658659	-1.0678856	0.8825026
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	-1.0208553	0.8655347	-0.93534744	0.95186996
GOBP_HABITUATION	-1.0207711	0.86516786	0.7297117	0.9684022
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	-1.0206462	0.8649079	-1.2650319	0.768428
GOBP_RESPONSE_TO_INTERLEUKIN_6	-1.02053	0.8646203	1.3599637	0.34431005
GOBP_METHYLATION	-1.0200489	0.8653059	-0.89624155	0.96868616
GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	-1.0191451	0.86709625	0.98801076	0.74635434
GOBP_GLYCINE_METABOLIC_PROCESS	-1.0190144	0.866848	-1.7039745	0.28279558
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	-1.0188301	0.8667323	-0.84780526	0.980951
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-1.0187436	0.8663718	-0.51160276	0.99979633
GOBP_DNA_STRAND_RESECTION_INVOLVED_IN_REPLICATION_FORK_PROCESSING	-1.0186175	0.866122	0.7527985	0.9602659
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	-1.0183668	0.86619085	0.90625423	0.83826816
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	-1.0182551	0.86588943	1.0277798	0.6917809
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	-1.0181798	0.8654983	-1.7837905	0.19758904
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-1.017279	0.86732465	0.99100125	0.7421897
GOBP_PROTEIN_POLYUBIQUITINATION	-1.0171984	0.866939	-0.6792886	0.99938464
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	-1.0169255	0.8670777	-0.67709774	0.9996795
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE	-1.0169176	0.8665091	1.1866976	0.50320715
GOBP_NEUTROPHIL_ACTIVATION	-1.016486	0.86705405	0.7927007	0.93740505
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	-1.0164351	0.86659503	1.1851805	0.504734
GOBP_NEGATIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-1.0162715	0.8664381	-1.321017	0.71347326
GOBP_APICAL_JUNCTION_ASSEMBLY	-1.0158938	0.866839	1.0696825	0.63672286
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	-1.0158085	0.86647207	0.73322284	0.9672084
GOBP_PROTEIN_HETEROTETRAMERIZATION	-1.0156573	0.86627406	-1.3458968	0.7057609
GOBP_REGULATION_OF_DNA_BINDING	-1.0147438	0.8680932	-1.090538	0.86975425
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	-1.0147047	0.86760277	1.068299	0.6389418
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	-1.0144242	0.86776423	-0.9215238	0.95737344
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	-1.0142429	0.8676553	-1.507398	0.57831836
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	-1.0141355	0.86735773	-1.1526997	0.8354362
GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	-1.014065	0.8669549	1.2591836	0.4317842
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5	-1.0139492	0.8666698	-0.66943973	1.0
GOBP_MRNA_EXPORT_FROM_NUCLEUS	-1.013894	0.8662297	1.0010382	0.7282797
GOBP_MUSCLE_ADAPTATION	-1.0132966	0.86720705	1.2498411	0.43873698
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	-1.0129075	0.86765313	0.61631566	0.9903203
GOBP_GENERAL_ADAPTATION_SYNDROME	-1.0128216	0.8672882	-0.61055154	0.9978151
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	-1.0126401	0.86718845	-1.3737596	0.69834554
GOBP_REGULATION_OF_TOOTH_MINERALIZATION	-1.0123231	0.8674351	1.3901292	0.31948215
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	-1.0118176	0.868183	0.64206237	0.9888602
GOBP_URETER_MORPHOGENESIS	-1.0116652	0.8680071	-0.9901802	0.9352148
GOBP_ADENOSINE_TRANSPORT	-1.0116022	0.8675866	-1.3072715	0.73211086
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	-1.0111173	0.8682995	1.2608865	0.43075067
GOBP_RESPONSE_TO_HYDROSTATIC_PRESSURE	-1.0087371	0.8740121	1.0739751	0.63197565
GOBP_RESPONSE_TO_OSMOTIC_STRESS	-1.0077379	0.87605274	1.410179	0.3031865
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-1.0077	0.8755667	0.65628684	0.9867941
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	-1.0076898	0.87500834	1.0325302	0.68550456
GOBP_MIRNA_METABOLIC_PROCESS	-1.0073596	0.87530005	0.8934116	0.8509278
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	-1.0072196	0.87509096	-0.90743935	0.9637801
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	-1.0071408	0.8747179	-1.2009988	0.8103303
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	-1.007059	0.87435323	-1.1579238	0.83438146
GOBP_INTRACELLULAR_TRANSPORT_OF_VIRUS	-1.0066608	0.87483746	-1.5343302	0.5271242
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	-1.0062027	0.8754557	-0.95947844	0.9490988
GOBP_MESODERMAL_CELL_FATE_SPECIFICATION	-1.0060657	0.8752404	1.1290134	0.5644934
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	-1.0056853	0.8756709	-0.64522934	1.0
GOBP_MIGRACYTOSIS	-1.005637	0.8752189	-1.2409655	0.8004941
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	-1.0055664	0.87482584	1.0216587	0.69954854
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	-1.0054787	0.8744749	-0.92559314	0.95208335
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	-1.0052398	0.8745236	-0.9526177	0.9447568
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	-1.0048445	0.87498957	-0.977656	0.94154197
GOBP_PROTEIN_SUMOYLATION	-1.004552	0.87518626	0.6903193	0.98244995
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	-1.0040759	0.8758789	-0.7792549	0.99045926
GOBP_RESPONSE_TO_CORTICOSTEROID	-1.0038717	0.87583613	1.2906826	0.4050195
GOBP_REGULATION_OF_HETEROCHROMATIN_ORGANIZATION	-1.0034856	0.8762781	-0.84231764	0.9836415
GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	-1.003391	0.87594765	0.63844955	0.9901052
GOBP_T_CELL_HOMEOSTATIC_PROLIFERATION	-1.0033289	0.8755261	1.0518595	0.6574495
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	-1.003275	0.87508816	0.8356974	0.90309906
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	-1.0023227	0.8769906	-1.4744009	0.6155439
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST	-1.0019486	0.8773847	1.1161386	0.57945365
GOBP_RESPONSE_TO_PARATHYROID_HORMONE	-1.001493	0.8780118	-0.7462094	0.995685
GOBP_SIALYLATION	-1.0011206	0.8784155	-0.7321773	0.99706507
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	-1.0010524	0.87801963	-1.0615678	0.8873575
GOBP_OVIDUCT_EPITHELIUM_DEVELOPMENT	-1.0006974	0.87837946	0.8711859	0.87123114
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	-1.0002557	0.8789533	-0.7189348	0.996169
GOBP_AMINO_ACID_METABOLIC_PROCESS	-1.0002337	0.8784318	-0.98441976	0.9401709
GOBP_NUCLEOTIDE_EXCISION_REPAIR	-0.99916637	0.8806378	-1.0241616	0.9116881
GOBP_PHOTOTRANSDUCTION	-0.9987443	0.881178	-1.0012183	0.9289655
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	-0.99804336	0.88245773	0.9588429	0.7815847
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	-0.9977627	0.88260657	1.0806946	0.62305003
GOBP_CHROMOSOME_SEGREGATION	-0.99774593	0.8820719	-1.3080249	0.7324915
GOBP_CELL_DIVISION	-0.9975013	0.8821457	-1.0952331	0.8651449
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	-0.9973891	0.88185805	-0.9191478	0.95772547
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.9966836	0.8831517	0.934357	0.8073881
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	-0.99648356	0.88309896	-0.6685256	1.0
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES	-0.99644417	0.88262403	0.67273086	0.986478
GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	-0.9963146	0.88238955	-1.4136525	0.6750522
GOBP_NEGATIVE_REGULATION_OF_GLUTAMATE_SECRETION	-0.9962619	0.8819523	1.1698228	0.52366245
GOBP_MIRNA_TRANSCRIPTION	-0.99624574	0.88142383	1.1115909	0.5857488
GOBP_ENDOCYTIC_RECYCLING	-0.9961623	0.88106453	0.58046234	0.99514836
GOBP_MICROTUBULE_BASED_TRANSPORT	-0.9955556	0.88206613	1.3091012	0.38622528
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	-0.9947635	0.88354677	1.3565305	0.34573725
GOBP_PROTEIN_DE_ADP_RIBOSYLATION	-0.993712	0.8857108	-1.2661244	0.7687822
GOBP_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	-0.9931775	0.8865404	0.58033097	0.99481595
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	-0.9928937	0.88670665	-0.8553877	0.9759755
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	-0.99278677	0.88641137	0.53734857	0.99938816
GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	-0.99251133	0.8865647	0.86801296	0.8736781
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	-0.9922823	0.8865818	-1.1629553	0.8372854
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	-0.9913447	0.8884679	0.97045594	0.7702851
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	-0.9913171	0.8879658	1.0285372	0.6909307
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	-0.9912793	0.88749224	0.8983702	0.8460136
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	-0.99088275	0.8879515	0.885743	0.8576987
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	-0.9906672	0.887944	1.4508675	0.2703413
GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION	-0.9903027	0.8883176	1.3549876	0.34635958
GOBP_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS	-0.9898339	0.8889717	1.0033629	0.72506183
GOBP_NUCLEUS_LOCALIZATION	-0.9897378	0.8886581	-0.82221746	0.983015
GOBP_POSITIVE_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	-0.98916	0.8895938	0.8682274	0.873887
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-0.9888524	0.8898088	-1.0576962	0.8890769
GOBP_RESPONSE_TO_INTERLEUKIN_12	-0.98843306	0.8903409	0.8763159	0.8667086
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	-0.9878748	0.8912213	0.82988137	0.90744686
GOBP_U4_SNRNA_3_END_PROCESSING	-0.98767334	0.89118046	-0.6995479	0.99748677
GOBP_LEYDIG_CELL_DIFFERENTIATION	-0.9870494	0.89224434	-1.1256803	0.8478507
GOBP_MITOCHONDRIAL_DNA_REPAIR	-0.9869629	0.89190274	-0.4504323	0.9988784
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	-0.986918	0.8914473	-1.9993916	0.02414559
GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	-0.98687345	0.89098805	-1.1588145	0.833615
GOBP_TELOMERE_CAPPING	-0.98605543	0.8925228	-0.7355788	0.9956266
