NAME	NES_RA_DMSO	FDR_RA_DMSO	NES_RA_dTAG	FDR_RA_dTAG
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	-1.012396	0.74442023	0.74645555	0.9598656
GOBP_HISTONE_MONOUBIQUITINATION	-1.0123478	0.743893	-0.8602576	0.86281395
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	-1.0121915	0.74360067	0.6931362	0.97675496
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	-1.0112387	0.7449682	-0.9973519	0.7573546
GOBP_VIRAL_BUDDING	-1.0106019	0.74567336	-0.6971547	0.96698374
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	-1.0104079	0.7454496	-0.84317654	0.87101007
GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION	-1.0093215	0.7470978	0.8454711	0.90274817
GOBP_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	-1.0091572	0.74681646	-0.82784575	0.88158774
GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	-1.0091536	0.7462041	-1.2637905	0.51174045
GOBP_THREONINE_CATABOLIC_PROCESS	-1.0080615	0.7478232	-0.9020999	0.8324867
GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	-1.0079898	0.74735427	0.99654543	0.74017626
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	-1.0078552	0.74700916	0.617832	0.9920631
GOBP_MESENCHYMAL_STEM_CELL_PROLIFERATION	-1.0068699	0.7484431	0.7086718	0.97206104
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	-1.0066582	0.7482678	0.63519984	0.9896569
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION	-1.006487	0.7480091	-0.77717084	0.9168898
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	-1.0060278	0.7483507	-1.2496986	0.53019947
GOBP_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR	-1.0059023	0.7479881	-1.3580406	0.42475012
GOBP_MITOTIC_SPINDLE_ORGANIZATION	-1.0050267	0.7492085	-1.2551286	0.52604145
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	-1.0043178	0.7500727	0.7860749	0.94344825
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	-1.0038803	0.7503543	1.1668459	0.49541858
GOBP_VIRAL_PROCESS	-1.0032425	0.7510609	-0.9254575	0.8117489
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	-1.0032271	0.75047576	0.59203446	0.996539
GOBP_IMP_CATABOLIC_PROCESS	-1.0029852	0.75037706	0.7490652	0.9597121
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	-1.0027021	0.75034016	0.584751	0.99772036
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	-1.0008639	0.75352806	-1.0067831	0.7536696
GOBP_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS	-0.9999297	0.7548491	-1.1943471	0.5954616
GOBP_REGULATION_OF_STEM_CELL_DIVISION	-0.99973583	0.75462425	-0.7532763	0.9333656
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	-0.9992726	0.7549731	-1.4796509	0.31210077
GOBP_NUCLEOSOME_ORGANIZATION	-0.9991768	0.754556	-1.0861405	0.68714523
GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	-0.9983659	0.75559187	0.7423114	0.96125555
GOBP_MRNA_EXPORT_FROM_NUCLEUS	-0.9978159	0.7561304	0.8397244	0.9072634
GOBP_SPINDLE_ORGANIZATION	-0.99727064	0.75661886	-1.1541917	0.6327493
GOBP_REGULATION_OF_RNA_STABILITY	-0.9963082	0.75798905	-0.8961962	0.8386806
GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS	-0.9960649	0.75786805	-0.6832397	0.9677036
GOBP_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION	-0.9956529	0.7581067	-1.114802	0.6655235
GOBP_LACTATE_TRANSMEMBRANE_TRANSPORT	-0.995532	0.75773585	-1.2645146	0.51104015
GOBP_T_HELPER_1_CELL_LINEAGE_COMMITMENT	-0.9946561	0.7589204	0.9461944	0.8063158
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	-0.9946035	0.75841045	-0.8207907	0.8879808
GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS	-0.99416584	0.7587166	-1.2765417	0.49616522
GOBP_RIG_I_SIGNALING_PATHWAY	-0.9940377	0.7583648	-1.0058849	0.75252485
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES	-0.9940007	0.7578259	-0.9886887	0.7684166
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	-0.99310315	0.7590584	0.8290062	0.91579676
GOBP_NEGATIVE_REGULATION_OF_NEURON_MIGRATION	-0.99099255	0.76278126	0.57685924	0.9988195
GOBP_LACTATE_TRANSPORT	-0.9905403	0.7630975	-1.2672253	0.5093489
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	-0.9895436	0.76452374	-1.047564	0.71825606
GOBP_CELLULAR_RESPIRATION	-0.98931915	0.76437604	-1.6792232	0.11889641
GOBP_GMP_CATABOLIC_PROCESS	-0.98901	0.7643985	-0.8916627	0.84081453
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	-0.9889819	0.7638407	-1.2159973	0.5680956
GOBP_MITOPHAGY	-0.98845583	0.7642835	-0.9652231	0.78276336
GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	-0.9872761	0.76609397	-0.5024782	0.98887736
GOBP_TRNA_3_END_PROCESSING	-0.98638177	0.7673244	-1.4049124	0.38614726
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	-0.98619276	0.76710045	0.5155719	1.0
GOBP_OXALOACETATE_METABOLIC_PROCESS	-0.9859238	0.76704234	-1.38784	0.39525926
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	-0.98529166	0.7677216	-1.6164027	0.16930756
GOBP_NUCLEOSOME_ASSEMBLY	-0.98526144	0.7671675	-1.0606533	0.7047591
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON	-0.9844215	0.76827854	-0.9784085	0.7730468
GOBP_HISTONE_H3_K9_METHYLATION	-0.98421156	0.76809025	-0.8656149	0.86149424
GOBP_CENTRIOLE_ASSEMBLY	-0.9840895	0.76772934	-1.0244484	0.73663473
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	-0.9839752	0.7673541	-1.1521119	0.63307106
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	-0.98387736	0.7669433	0.6320841	0.98909104
GOBP_SULFUR_AMINO_ACID_TRANSPORT	-0.98310924	0.76790947	0.9634086	0.78675896
GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE	-0.9826748	0.76818323	0.74680763	0.9598429
GOBP_DEOXYINOSINE_METABOLIC_PROCESS	-0.981875	0.76921314	0.73150164	0.96429855
GOBP_MITOCHONDRIAL_DNA_REPLICATION	-0.9817297	0.7689023	-1.4027512	0.38956892
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	-0.9813163	0.7691343	-0.8905845	0.83999616
GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS	-0.98130566	0.7685445	-1.2967335	0.47314763
GOBP_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS	-0.98128223	0.767982	0.9818666	0.760302
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY	-0.98085815	0.7682385	0.83636653	0.9095581
GOBP_PRIMITIVE_STREAK_FORMATION	-0.9798085	0.76978135	-1.1678171	0.62588656
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-0.97948396	0.7698374	0.6733923	0.9822777
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	-0.97935224	0.76949596	1.3273215	0.30653873
GOBP_DEOXYGUANOSINE_METABOLIC_PROCESS	-0.97930557	0.768982	0.7335468	0.9643405
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	-0.9790294	0.7689288	-1.2900451	0.48150125
GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT	-0.97862035	0.76914465	0.6236221	0.99080116
GOBP_MODULATION_BY_HOST_OF_VIRAL_RNA_GENOME_REPLICATION	-0.9784992	0.7687871	-1.2796675	0.49123344
GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION	-0.9781231	0.768954	-0.9850313	0.76920336
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_SPECIFICATION	-0.9779757	0.76865333	-1.330574	0.45055607
GOBP_CYTOPLASMIC_TRANSLATION	-0.97731835	0.76936525	-2.2840488	0.0002171265
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	-0.9773019	0.76879394	-0.96926636	0.7804744
GOBP_CRISTAE_FORMATION	-0.9772225	0.768354	0.6181995	0.9920206
GOBP_DNA_RECOMBINATION	-0.9772214	0.7677533	0.6107733	0.9944284
GOBP_RESPONSE_TO_SALT_STRESS	-0.97711056	0.7673795	0.76413363	0.9525418
GOBP_POSITIVE_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY	-0.9770084	0.76699007	-1.2146907	0.5667455
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	-0.97586095	0.7687231	-1.2260106	0.555839
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	-0.97450054	0.7708611	-1.4724082	0.31972313
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	-0.97277236	0.7737558	-0.9029046	0.831672
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY	-0.9725787	0.77354527	-0.6927946	0.9669543
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	-0.97183746	0.7744384	0.5410293	1.0
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-0.9713432	0.7748288	-1.081282	0.6910953
GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	-0.97069967	0.77552456	-0.95135003	0.7908829
GOBP_CHORION_DEVELOPMENT	-0.9702201	0.7758824	-1.1530148	0.6328085
GOBP_FRUCTOSE_METABOLIC_PROCESS	-0.97016835	0.7753795	0.8775743	0.877657
GOBP_ACTIN_FILAMENT_NETWORK_FORMATION	-0.96840656	0.7783248	0.6091116	0.99415964
GOBP_PURINE_RIBONUCLEOTIDE_SALVAGE	-0.9682351	0.77806854	-0.9624574	0.78467953
GOBP_ENDOSOMAL_VESICLE_FUSION	-0.9682079	0.77751946	-0.9528443	0.7900875
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	-0.9674503	0.77844894	0.6897796	0.9779185
GOBP_RESPONSE_TO_ANTIBIOTIC	-0.9671751	0.7784114	0.67421687	0.9817896
GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	-0.9670016	0.7781613	0.95044327	0.80186373
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	-0.9665072	0.7785629	-1.152414	0.6332503
GOBP_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY	-0.9661451	0.7786961	-1.0620942	0.70482016
GOBP_NONASSOCIATIVE_LEARNING	-0.9656783	0.77903396	1.1431209	0.5258475
GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	-0.9655307	0.7787305	0.7745168	0.94848555
GOBP_TERMINATION_OF_RNA_POLYMERASE_I_TRANSCRIPTION	-0.9645703	0.78006274	-0.6373789	0.97404313
GOBP_MAMMARY_GLAND_FORMATION	-0.9645082	0.77958727	0.7111634	0.97112876
GOBP_REGULATION_OF_AMACRINE_CELL_DIFFERENTIATION	-0.9624264	0.7831872	-0.88099545	0.8507769
GOBP_HYPOXANTHINE_METABOLIC_PROCESS	-0.9607472	0.7859622	-0.76201874	0.928062
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	-0.96062183	0.7856032	-1.2458698	0.534985
GOBP_CARDIOLIPIN_ACYL_CHAIN_REMODELING	-0.95910174	0.7880552	0.50032514	1.0
GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT	-0.9589342	0.787785	0.5546751	1.0
GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	-0.95880234	0.7874432	-0.6126482	0.9793143
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS	-0.95866376	0.78710955	0.5437029	1.0
GOBP_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY	-0.9586607	0.7865133	-0.8571392	0.8615387
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	-0.95842844	0.7863829	-1.3933561	0.39452586
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	-0.9583814	0.7858775	1.1003271	0.586567
GOBP_OXIDATIVE_RNA_DEMETHYLATION	-0.95818853	0.785667	0.7064602	0.97339743
GOBP_GLYCEROL_TRANSMEMBRANE_TRANSPORT	-0.9578987	0.78563464	1.200311	0.45363614
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	-0.95762235	0.7855682	-0.7852523	0.909883
GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS	-0.9574904	0.78523797	0.6160161	0.9924458
GOBP_HISTONE_DEACETYLATION	-0.9574047	0.78480357	0.6800907	0.97997206
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	-0.9573429	0.7843324	-0.83612627	0.87566376
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS	-0.9570696	0.7842831	-1.2067298	0.5796886
GOBP_OXIDATIVE_DEMETHYLATION	-0.95661557	0.78458863	0.699419	0.97556585
GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION	-0.95660216	0.7840228	-0.5959012	0.9855908
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	-0.95566434	0.7853036	0.9056203	0.8539748
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	-0.95504576	0.78594744	0.8347568	0.9106689
GOBP_MITOCHONDRIAL_DEPOLARIZATION	-0.9549238	0.78559184	0.79427123	0.9374439
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	-0.95426303	0.78630155	-0.83796954	0.875217
GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS	-0.95401525	0.78620464	0.55523455	0.99996156
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	-0.9532512	0.7871248	-0.9807695	0.7712151
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	-0.9521477	0.78872603	1.2378439	0.40545097
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	-0.9517506	0.7889217	-0.5233834	0.9916921
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	-0.951651	0.7885236	0.544748	1.0
GOBP_HISTONE_METHYLATION	-0.95153195	0.78816926	0.4570995	1.0
GOBP_REGULATION_OF_CALCIUM_ION_BINDING	-0.9512703	0.78809804	-1.2073724	0.5791111
GOBP_HEPATOCYTE_DIFFERENTIATION	-0.95013875	0.78969824	-1.4300032	0.35909346
GOBP_LYTIC_VACUOLE_ORGANIZATION	-0.94979507	0.78979576	0.8203798	0.922421
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	-0.94805026	0.79265636	-0.73643583	0.94087553
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	-0.9478929	0.79236925	-1.1846745	0.604534
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	-0.9471621	0.79321104	0.9432989	0.80969733
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	-0.94651306	0.7938932	-0.719983	0.95013523
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	-0.946493	0.7933346	0.98778874	0.752935
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	-0.9451253	0.7954347	0.76187706	0.953502
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	-0.94489914	0.7952832	-1.118783	0.66187716
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	-0.944582	0.79529744	-1.0482714	0.71755147
GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING	-0.9417981	0.8001527	-1.1470054	0.6373388
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY	-0.94029033	0.8025114	0.7792035	0.94573367
GOBP_METHYLGUANOSINE_CAP_DECAPPING	-0.940011	0.802458	0.69275826	0.9767332
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	-0.93927413	0.8033202	1.1287379	0.54688853
GOBP_COMPLEMENT_ACTIVATION	-0.93925196	0.80276406	0.6375973	0.98894083
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.9387378	0.8031649	0.5794837	0.9988111
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY	-0.93697864	0.8060248	0.6398401	0.989175
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	-0.93545014	0.8084103	-1.297834	0.4716582
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.93471885	0.8092651	0.7942357	0.9373081
GOBP_MITOCHONDRIAL_FUSION	-0.9331797	0.8117072	0.81725705	0.9251435
GOBP_GLYCOLYTIC_PROCESS_THROUGH_GLUCOSE_6_PHOSPHATE	-0.9330049	0.8114435	-2.0234537	0.0061178515
GOBP_RESPONSE_TO_INTERLEUKIN_9	-0.93287843	0.811099	0.517445	1.0
GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	-0.9325963	0.81104916	-0.803937	0.9013848
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	-0.9321972	0.8112325	0.7523872	0.95840585
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	-0.9321082	0.8108049	-1.492053	0.30222327
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	-0.931823	0.8107612	0.8390999	0.907475
GOBP_GLYCINE_METABOLIC_PROCESS	-0.93068564	0.812403	-1.3605849	0.4246796
GOBP_CELL_PROLIFERATION_IN_MIDBRAIN	-0.9305532	0.812063	0.63354313	0.98952454
GOBP_DE_NOVO_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	-0.9300512	0.81244993	-1.1596134	0.6319467
GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS	-0.9290518	0.81381154	-1.0674565	0.7020868
GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	-0.92883825	0.8136127	-0.6831264	0.96717966
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	-0.92788947	0.81486213	-0.7725959	0.91973126
GOBP_HISTONE_H4_ACETYLATION	-0.92782027	0.81439936	-0.7026222	0.9635688
GOBP_THREONINE_METABOLIC_PROCESS	-0.9277619	0.813913	0.82956517	0.9153568
GOBP_URATE_TRANSPORT	-0.9276115	0.8136119	-0.7522504	0.93415165
GOBP_INSULIN_RECEPTOR_RECYCLING	-0.92749506	0.8132413	0.5935626	0.99627817
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	-0.92708427	0.81343335	0.74260616	0.9613009
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	-0.92682725	0.81332904	-1.2645438	0.51179785
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	-0.9267142	0.8129522	0.6416612	0.98881537
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	-0.92668754	0.81241024	0.45835358	1.0
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	-0.9266023	0.8119818	0.54987323	0.9999245
GOBP_NEURAL_FOLD_FORMATION	-0.926403	0.8117686	-0.81389856	0.89394605
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	-0.9263491	0.811282	0.56080693	1.0
GOBP_TRANSLOCATION_OF_MOLECULES_INTO_HOST	-0.92600864	0.8113456	0.8996918	0.859652
GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE	-0.9258687	0.81101835	0.7081287	0.9723918
GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	-0.9255342	0.81107724	-0.67056316	0.97283727
GOBP_AXO_DENDRITIC_PROTEIN_TRANSPORT	-0.9253042	0.8109247	-0.7132723	0.9535123
GOBP_REGULATION_OF_LACTATION	-0.92433655	0.81221676	-0.48196584	0.9877132
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	-0.9235341	0.81317675	-1.0153141	0.75108284
GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	-0.9224261	0.81472176	1.1292857	0.5463138
GOBP_NEGATIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	-0.92195415	0.8150402	0.91948557	0.8395434
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	-0.921719	0.814893	-1.0385486	0.72715396
GOBP_PROTEIN_ACYLATION	-0.9215484	0.81462884	-0.75424653	0.93330735
GOBP_MAST_CELL_CHEMOTAXIS	-0.92133254	0.8144523	1.2329233	0.41022584
GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR	-0.92108536	0.81434333	-1.0379444	0.7276508
GOBP_REGULATION_OF_AXON_GUIDANCE	-0.9203985	0.8150945	0.828218	0.9156573
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	-0.92025125	0.8147995	0.6788925	0.9802621
GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	-0.9198792	0.8149303	-1.0594949	0.7056135
GOBP_NEUROBLAST_DIVISION	-0.9185138	0.81697714	0.93487656	0.82110745
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING	-0.9184306	0.8165427	-0.80117357	0.90243095
GOBP_DNA_BIOSYNTHETIC_PROCESS	-0.91835046	0.8161057	-0.9474612	0.7949695
GOBP_DETERMINATION_OF_PANCREATIC_LEFT_RIGHT_ASYMMETRY	-0.91768986	0.8167876	-0.8910297	0.8405738
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	-0.9176049	0.81636167	0.61012316	0.99444866
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_ELONGATION	-0.9174396	0.8161016	-1.0796957	0.6920944
GOBP_NUCLEAR_SPECK_ORGANIZATION	-0.9161351	0.8180146	0.4165257	1.0
GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION	-0.9155037	0.8186323	0.59596515	0.99624765
GOBP_REGULATION_OF_TELOMERE_CAPPING	-0.9147278	0.8195419	0.57731766	0.99878025
GOBP_POST_EMBRYONIC_HEMOPOIESIS	-0.9135946	0.82112706	-0.9194339	0.8176959
GOBP_REGULATION_OF_LIGASE_ACTIVITY	-0.9135015	0.8207201	-1.0657744	0.7025161
GOBP_GLYCINE_BIOSYNTHETIC_PROCESS	-0.9128491	0.82138467	-1.344052	0.43888673
GOBP_HISTONE_H3_K9_MODIFICATION	-0.91218543	0.82206815	1.0131922	0.7206543
GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY	-0.91216063	0.82153016	0.93976694	0.8150907
GOBP_REGULATION_OF_ACTIVATION_INDUCED_CELL_DEATH_OF_T_CELLS	-0.9121238	0.8210103	0.6449113	0.9881446
GOBP_XENOPHAGY	-0.9120166	0.8206274	-0.93420535	0.8039443
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-0.91181964	0.8204105	0.63233143	0.98944664
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	-0.91175956	0.81994563	-0.9580768	0.7869162
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.9116793	0.8195158	0.7846057	0.9436348
GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION	-0.91149247	0.81929106	-0.8112339	0.8949335
GOBP_OCULOMOTOR_NERVE_DEVELOPMENT	-0.91079175	0.8200461	-0.7875574	0.9089883
GOBP_ESTABLISHMENT_OF_BLOOD_NERVE_BARRIER	-0.9103526	0.8203043	-1.1061177	0.6719435
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	-0.9095562	0.8212239	0.50469303	1.0
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	-0.9094874	0.8207716	0.91567636	0.8434367
GOBP_MITOCHONDRION_MORPHOGENESIS	-0.90910584	0.82092285	-1.2267834	0.5558393
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	-0.9090701	0.82040954	0.4658494	1.0
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	-0.9090651	0.8198383	-1.1386095	0.64471763
GOBP_VIRION_ASSEMBLY	-0.90758216	0.8220396	-0.74514705	0.9361764
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	-0.90660375	0.82332	0.7897644	0.94045806
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING	-0.90654296	0.8228521	-0.8677411	0.86113167
GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT	-0.9051263	0.82494146	0.4358852	1.0
GOBP_HISTONE_H3_ACETYLATION	-0.90509266	0.8244216	0.78396356	0.9437063
GOBP_NEUROTROPHIN_PRODUCTION	-0.90509135	0.82384217	-0.5272578	0.9924239
GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	-0.904882	0.8236481	-0.6374467	0.97461134
